ymd,h,m,v
20180126,19,20,502.08
20180126,19,25,503.04
20180126,19,30,388.8
20180126,19,35,369.6
20180126,19,40,459.84
20180126,19,45,495.36
20180126,19,50,499.2
20180126,19,55,501.12
20180126,20,0,501.12
20180126,20,5,502.08
20180126,20,10,404.16
20180126,20,15,322.56
20180126,20,20,466.56
20180126,20,25,495.36
20180126,20,30,497.28
20180126,20,35,498.24
20180126,20,40,489.6
20180126,20,45,343.68
20180126,20,50,433.92
20180126,20,55,491.52
20180126,21,0,498.24
20180126,21,5,501.12
20180126,21,10,502.08
20180126,21,15,499.2
20180126,21,20,500.16
20180126,21,25,332.16
20180126,21,30,404.16
20180126,21,35,477.12
20180126,21,40,494.4
20180126,21,45,483.84
20180126,21,50,498.24
20180126,21,55,426.24
20180126,22,0,347.52
20180126,22,5,470.4
20180126,22,10,499.2
20180126,22,15,499.2
20180126,22,20,502.08
20180126,22,25,502.08
20180126,22,30,432.96
20180126,22,35,372.48
20180126,22,40,485.76
20180126,22,45,487.68
20180126,22,50,495.36
20180126,22,55,501.12
20180126,23,0,493.44
20180126,23,5,495.36
20180126,23,10,379.2
20180126,23,15,480
20180126,23,20,483.84
20180126,23,25,498.24
20180126,23,30,495.36
20180126,23,35,499.2
20180126,23,40,326.4
20180126,23,45,409.92
20180126,23,50,465.6
20180126,23,55,470.4
20180127,0,0,464.64
20180127,0,5,482.88
20180127,0,10,489.6
20180127,0,15,498.24
20180127,0,20,488.64
20180127,0,25,354.24
20180127,0,30,404.16
20180127,0,35,452.16
20180127,0,40,495.36
20180127,0,45,503.04
20180127,0,50,493.44
20180127,0,55,345.6
20180127,1,0,330.24
20180127,1,5,429.12
20180127,1,10,488.64
20180127,1,15,496.32
20180127,1,20,500.16
20180127,1,25,501.12
20180127,1,30,497.28
20180127,1,35,501.12
20180127,1,40,456.96
20180127,1,45,387.84
20180127,1,50,469.44
20180127,1,55,498.24
20180127,2,0,499.2
20180127,2,5,503.04
20180127,2,10,441.6
20180127,2,15,325.44
20180127,2,20,410.88
20180127,2,25,497.28
20180127,2,30,495.36
20180127,2,35,491.52
20180127,2,40,492.48
20180127,2,45,497.28
20180127,2,50,496.32
20180127,2,55,364.8
20180127,3,0,436.8
20180127,3,5,484.8
20180127,3,10,496.32
20180127,3,15,496.32
20180127,3,20,495.36
20180127,3,25,390.72
20180127,3,30,312
20180127,3,35,430.08
20180127,3,40,491.52
20180127,3,45,500.16
20180127,3,50,490.56
20180127,3,55,500.16
20180127,4,0,490.56
20180127,4,5,490.56
20180127,4,10,351.36
20180127,4,15,456.96
20180127,4,20,499.2
20180127,4,25,500.16
20180127,4,30,497.28
20180127,4,35,493.44
20180127,4,40,343.68
20180127,4,45,318.72
20180127,4,50,408
20180127,4,55,491.52
20180127,5,0,495.36
20180127,5,5,487.68
20180127,5,10,495.36
20180127,5,15,494.4
20180127,5,20,418.56
20180127,5,25,352.32
20180127,5,30,476.16
20180127,5,35,493.44
20180127,5,40,495.36
20180127,5,45,497.28
20180127,5,50,497.28
20180127,5,55,355.2
20180127,6,0,386.88
20180127,6,5,491.52
20180127,6,10,493.44
20180127,6,15,493.44
20180127,6,20,495.36
20180127,6,25,469.44
20180127,6,30,339.84
20180127,6,35,467.52
20180127,6,40,491.52
20180127,6,45,491.52
20180127,6,50,497.28
20180127,6,55,479.04
20180127,7,0,369.6
20180127,7,5,315.84
20180127,7,10,455.04
20180127,7,15,446.4
20180127,7,20,454.08
20180127,7,25,494.4
20180127,7,30,495.36
20180127,7,35,503.04
20180127,7,40,478.08
20180127,7,45,346.56
20180127,7,50,438.72
20180127,7,55,509.76
20180127,8,0,504.96
20180127,8,5,512.64
20180127,8,10,510.72
20180127,8,15,360.96
20180127,8,20,371.52
20180127,8,25,490.56
20180127,8,30,508.8
20180127,8,35,501.12
20180127,8,40,509.76
20180127,8,45,510.72
20180127,8,50,508.8
20180127,8,55,436.8
20180127,9,0,358.08
20180127,9,5,445.44
20180127,9,10,497.28
20180127,9,15,505.92
20180127,9,20,507.84
20180127,9,25,508.8
20180127,9,30,337.92
20180127,9,35,385.92
20180127,9,40,498.24
20180127,9,45,507.84
20180127,9,50,494.4
20180127,9,55,495.36
20180127,10,0,507.84
20180127,10,5,510.72
20180127,10,10,415.68
20180127,10,15,348.48
20180127,10,20,476.16
20180127,10,25,506.88
20180127,10,30,504.96
20180127,10,35,510.72
20180127,10,40,435.84
20180127,10,45,337.92
20180127,10,50,471.36
20180127,10,55,507.84
20180127,11,0,499.2
20180127,11,5,503.04
20180127,11,10,505.92
20180127,11,15,495.36
20180127,11,20,502.08
20180127,11,25,371.52
20180127,11,30,391.68
20180127,11,35,496.32
20180127,11,40,509.76
20180127,11,45,502.08
20180127,11,50,500.16
20180127,11,55,340.8
20180127,12,0,395.52
20180127,12,5,485.76
20180127,12,10,500.16
20180127,12,15,492.48
20180127,12,20,493.44
20180127,12,25,490.56
20180127,12,30,484.8
20180127,12,35,409.92
20180127,12,40,400.32
20180127,12,45,504
20180127,12,50,504
20180127,12,55,509.76
20180127,13,0,502.08
20180127,13,5,421.44
20180127,13,10,335.04
20180127,13,15,462.72
20180127,13,20,486.72
20180127,13,25,485.76
20180127,13,30,501.12
20180127,13,35,501.12
20180127,13,40,494.4
20180127,13,45,417.6
20180127,13,50,346.56
20180127,13,55,508.8
20180127,14,0,499.2
20180127,14,5,501.12
20180127,14,10,501.12
20180127,14,15,498.24
20180127,14,20,428.16
20180127,14,25,328.32
20180127,14,30,466.56
20180127,14,35,493.44
20180127,14,40,459.84
20180127,14,45,476.16
20180127,14,50,500.16
20180127,14,55,500.16
20180127,15,0,492.48
20180127,15,5,365.76
20180127,15,10,402.24
20180127,15,15,493.44
20180127,15,20,493.44
20180127,15,25,501.12
20180127,15,30,499.2
20180127,15,35,502.08
20180127,15,40,333.12
20180127,15,45,380.16
20180127,15,50,503.04
20180127,15,55,485.76
20180127,16,0,463.68
20180127,16,5,495.36
20180127,16,10,494.4
20180127,16,15,358.08
20180127,16,20,420.48
20180127,16,25,511.68
20180127,16,30,506.88
20180127,16,35,509.76
20180127,16,40,509.76
20180127,16,45,502.08
20180127,16,50,344.64
20180127,16,55,412.8
20180127,17,0,494.4
20180127,17,5,484.8
20180127,17,10,499.2
20180127,17,15,499.2
20180127,17,20,500.16
20180127,17,25,470.4
20180127,17,30,343.68
20180127,17,35,440.64
20180127,17,40,508.8
20180127,17,45,505.92
20180127,17,50,505.92
20180127,17,55,505.92
20180127,18,0,361.92
20180127,18,5,368.64
20180127,18,10,477.12
20180127,18,15,500.16
20180127,18,20,491.52
20180127,18,25,502.08
20180127,18,30,498.24
20180127,18,35,501.12
20180127,18,40,454.08
20180127,18,45,350.4
20180127,18,50,352.32
20180127,18,55,480.96
20180127,19,0,479.04
20180127,19,5,491.52
20180127,19,10,497.28
20180127,19,15,355.2
20180127,19,20,344.64
20180127,19,25,376.32
20180127,19,30,346.56
20180127,19,35,328.32
20180127,19,40,450.24
20180127,19,45,480
20180127,19,50,505.92
20180127,19,55,507.84
20180127,20,0,414.72
20180127,20,5,355.2
20180127,20,10,419.52
20180127,20,15,499.2
20180127,20,20,494.4
20180127,20,25,506.88
20180127,20,30,504
20180127,20,35,504
20180127,20,40,390.72
20180127,20,45,365.76
20180127,20,50,491.52
20180127,20,55,493.44
20180127,21,0,500.16
20180127,21,5,504
20180127,21,10,503.04
20180127,21,15,499.2
20180127,21,20,353.28
20180127,21,25,465.6
20180127,21,30,491.52
20180127,21,35,500.16
20180127,21,40,506.88
20180127,21,45,503.04
20180127,21,50,418.56
20180127,21,55,339.84
20180127,22,0,342.72
20180127,22,5,454.08
20180127,22,10,503.04
20180127,22,15,501.12
20180127,22,20,505.92
20180127,22,25,505.92
20180127,22,30,504
20180127,22,35,456
20180127,22,40,351.36
20180127,22,45,402.24
20180127,22,50,469.44
20180127,22,55,506.88
20180127,23,0,501.12
20180127,23,5,508.8
20180127,23,10,353.28
20180127,23,15,333.12
20180127,23,20,414.72
20180127,23,25,479.04
20180127,23,30,469.44
20180127,23,35,468.48
20180127,23,40,475.2
20180127,23,45,481.92
20180127,23,50,489.6
20180127,23,55,484.8
20180128,0,0,366.72
20180128,0,5,368.64
20180128,0,10,359.04
20180128,0,15,364.8
20180128,0,20,354.24
20180128,0,25,206.4
20180128,0,30,182.4
20180128,0,35,192.96
20180128,0,40,287.04
20180128,0,45,319.68
20180128,0,50,340.8
20180128,0,55,344.64
20180128,1,0,340.8
20180128,1,5,338.88
20180128,1,10,444.48
20180128,1,15,356.16
20180128,1,20,388.8
20180128,1,25,489.6
20180128,1,30,501.12
20180128,1,35,502.08
20180128,1,40,506.88
20180128,1,45,434.88
20180128,1,50,358.08
20180128,1,55,412.8
20180128,2,0,485.76
20180128,2,5,502.08
20180128,2,10,507.84
20180128,2,15,502.08
20180128,2,20,500.16
20180128,2,25,506.88
20180128,2,30,326.4
20180128,2,35,422.4
20180128,2,40,490.56
20180128,2,45,503.04
20180128,2,50,497.28
20180128,2,55,504
20180128,3,0,500.16
20180128,3,5,432
20180128,3,10,420.48
20180128,3,15,497.28
20180128,3,20,500.16
20180128,3,25,506.88
20180128,3,30,504
20180128,3,35,506.88
20180128,3,40,367.68
20180128,3,45,357.12
20180128,3,50,471.36
20180128,3,55,490.56
20180128,4,0,502.08
20180128,4,5,506.88
20180128,4,10,504.96
20180128,4,15,502.08
20180128,4,20,426.24
20180128,4,25,360.96
20180128,4,30,471.36
20180128,4,35,503.04
20180128,4,40,505.92
20180128,4,45,501.12
20180128,4,50,472.32
20180128,4,55,340.8
20180128,5,0,331.2
20180128,5,5,428.16
20180128,5,10,476.16
20180128,5,15,501.12
20180128,5,20,504
20180128,5,25,504
20180128,5,30,500.16
20180128,5,35,409.92
20180128,5,40,400.32
20180128,5,45,489.6
20180128,5,50,503.04
20180128,5,55,502.08
20180128,6,0,500.16
20180128,6,5,404.16
20180128,6,10,372.48
20180128,6,15,485.76
20180128,6,20,495.36
20180128,6,25,504.96
20180128,6,30,499.2
20180128,6,35,500.16
20180128,6,40,502.08
20180128,6,45,354.24
20180128,6,50,480
20180128,6,55,500.16
20180128,7,0,496.32
20180128,7,5,475.2
20180128,7,10,337.92
20180128,7,15,437.76
20180128,7,20,480.96
20180128,7,25,505.92
20180128,7,30,504.96
20180128,7,35,505.92
20180128,7,40,511.68
20180128,7,45,505.92
20180128,7,50,456.96
20180128,7,55,365.76
20180128,8,0,468.48
20180128,8,5,503.04
20180128,8,10,522.24
20180128,8,15,509.76
20180128,8,20,432.96
20180128,8,25,336.96
20180128,8,30,374.4
20180128,8,35,504
20180128,8,40,480
20180128,8,45,485.76
20180128,8,50,504
20180128,8,55,503.04
20180128,9,0,502.08
20180128,9,5,410.88
20180128,9,10,394.56
20180128,9,15,502.08
20180128,9,20,506.88
20180128,9,25,515.52
20180128,9,30,512.64
20180128,9,35,507.84
20180128,9,40,384.96
20180128,9,45,351.36
20180128,9,50,499.2
20180128,9,55,514.56
20180128,10,0,487.68
20180128,10,5,467.52
20180128,10,10,506.88
20180128,10,15,504
20180128,10,20,447.36
20180128,10,25,353.28
20180128,10,30,453.12
20180128,10,35,510.72
20180128,10,40,513.6
20180128,10,45,510.72
20180128,10,50,511.68
20180128,10,55,508.8
20180128,11,0,358.08
20180128,11,5,434.88
20180128,11,10,506.88
20180128,11,15,480
20180128,11,20,505.92
20180128,11,25,505.92
20180128,11,30,506.88
20180128,11,35,478.08
20180128,11,40,350.4
20180128,11,45,448.32
20180128,11,50,505.92
20180128,11,55,506.88
20180128,12,0,504
20180128,12,5,504
20180128,12,10,498.24
20180128,12,15,402.24
20180128,12,20,392.64
20180128,12,25,506.88
20180128,12,30,479.04
20180128,12,35,506.88
20180128,12,40,509.76
20180128,12,45,508.8
20180128,12,50,501.12
20180128,12,55,400.32
20180128,13,0,416.64
20180128,13,5,501.12
20180128,13,10,504
20180128,13,15,496.32
20180128,13,20,498.24
20180128,13,25,499.2
20180128,13,30,348.48
20180128,13,35,387.84
20180128,13,40,492.48
20180128,13,45,495.36
20180128,13,50,499.2
20180128,13,55,497.28
20180128,14,0,487.68
20180128,14,5,493.44
20180128,14,10,499.2
20180128,14,15,488.64
20180128,14,20,369.6
20180128,14,25,500.16
20180128,14,30,506.88
20180128,14,35,503.04
20180128,14,40,508.8
20180128,14,45,411.84
20180128,14,50,337.92
20180128,14,55,336.96
20180128,15,0,332.16
20180128,15,5,430.08
20180128,15,10,489.6
20180128,15,15,465.6
20180128,15,20,489.6
20180128,15,25,504
20180128,15,30,382.08
20180128,15,35,412.8
20180128,15,40,476.16
20180128,15,45,496.32
20180128,15,50,504.96
20180128,15,55,503.04
20180128,16,0,497.28
20180128,16,5,500.16
20180128,16,10,501.12
20180128,16,15,365.76
20180128,16,20,442.56
20180128,16,25,510.72
20180128,16,30,494.4
20180128,16,35,476.16
20180128,16,40,511.68
20180128,16,45,420.48
20180128,16,50,354.24
20180128,16,55,416.64
20180128,17,0,484.8
20180128,17,5,494.4
20180128,17,10,505.92
20180128,17,15,503.04
20180128,17,20,505.92
20180128,17,25,497.28
20180128,17,30,347.52
20180128,17,35,344.64
20180128,17,40,330.24
20180128,17,45,416.64
20180128,17,50,499.2
20180128,17,55,507.84
20180128,18,0,490.56
20180128,18,5,400.32
20180128,18,10,351.36
20180128,18,15,462.72
20180128,18,20,495.36
20180128,18,25,504
20180128,18,30,497.28
20180128,18,35,503.04
20180128,18,40,498.24
20180128,18,45,373.44
20180128,18,50,425.28
20180128,18,55,494.4
20180128,19,0,496.32
20180128,19,5,497.28
20180128,19,10,504
20180128,19,15,500.16
20180128,19,20,503.04
20180128,19,25,408.96
20180128,19,30,347.52
20180128,19,35,450.24
20180128,19,40,475.2
20180128,19,45,494.4
20180128,19,50,503.04
20180128,19,55,387.84
20180128,20,0,336.96
20180128,20,5,337.92
20180128,20,10,488.64
20180128,20,15,499.2
20180128,20,20,501.12
20180128,20,25,503.04
20180128,20,30,496.32
20180128,20,35,502.08
20180128,20,40,504
20180128,20,45,430.08
20180128,20,50,432
20180128,20,55,480.96
20180128,21,0,497.28
20180128,21,5,497.28
20180128,21,10,502.08
20180128,21,15,421.44
20180128,21,20,341.76
20180128,21,25,337.92
20180128,21,30,363.84
20180128,21,35,461.76
20180128,21,40,504
20180128,21,45,504
20180128,21,50,505.92
20180128,21,55,505.92
20180128,22,0,494.4
20180128,22,5,360.96
20180128,22,10,346.56
20180128,22,15,441.6
20180128,22,20,493.44
20180128,22,25,502.08
20180128,22,30,504
20180128,22,35,506.88
20180128,22,40,358.08
20180128,22,45,346.56
20180128,22,50,342.72
20180128,22,55,344.64
20180128,23,0,344.64
20180128,23,5,469.44
20180128,23,10,504.96
20180128,23,15,500.16
20180128,23,20,509.76
20180128,23,25,431.04
20180128,23,30,362.88
20180128,23,35,360
20180128,23,40,359.04
20180128,23,45,339.84
20180128,23,50,345.6
20180128,23,55,424.32
20180129,0,0,452.16
20180129,0,5,449.28
20180129,0,10,315.84
20180129,0,15,334.08
20180129,0,20,336
20180129,0,25,344.64
20180129,0,30,343.68
20180129,0,35,345.6
20180129,0,40,338.88
20180129,0,45,366.72
20180129,0,50,331.2
20180129,0,55,401.28
20180129,1,0,466.56
20180129,1,5,492.48
20180129,1,10,360
20180129,1,15,357.12
20180129,1,20,353.28
20180129,1,25,355.2
20180129,1,30,352.32
20180129,1,35,391.68
20180129,1,40,370.56
20180129,1,45,448.32
20180129,1,50,496.32
20180129,1,55,504
20180129,2,0,397.44
20180129,2,5,344.64
20180129,2,10,343.68
20180129,2,15,332.16
20180129,2,20,340.8
20180129,2,25,338.88
20180129,2,30,464.64
20180129,2,35,493.44
20180129,2,40,504
20180129,2,45,498.24
20180129,2,50,504
20180129,2,55,423.36
20180129,3,0,363.84
20180129,3,5,371.52
20180129,3,10,464.64
20180129,3,15,497.28
20180129,3,20,501.12
20180129,3,25,505.92
20180129,3,30,501.12
20180129,3,35,365.76
20180129,3,40,347.52
20180129,3,45,440.64
20180129,3,50,485.76
20180129,3,55,496.32
20180129,4,0,497.28
20180129,4,5,497.28
20180129,4,10,507.84
20180129,4,15,500.16
20180129,4,20,414.72
20180129,4,25,367.68
20180129,4,30,473.28
20180129,4,35,495.36
20180129,4,40,505.92
20180129,4,45,502.08
20180129,4,50,362.88
20180129,4,55,345.6
20180129,5,0,343.68
20180129,5,5,329.28
20180129,5,10,328.32
20180129,5,15,328.32
20180129,5,20,329.28
20180129,5,25,328.32
20180129,5,30,325.44
20180129,5,35,330.24
20180129,5,40,211.2
20180129,5,45,173.76
20180129,5,50,168.96
20180129,5,55,163.2
20180129,6,0,146.88
20180129,6,5,158.4
20180129,6,10,158.4
20180129,6,15,159.36
20180129,6,20,158.4
20180129,6,25,151.68
20180129,6,30,151.68
20180129,6,35,146.88
20180129,6,40,140.16
20180129,6,45,132.48
20180129,6,50,118.08
20180129,6,55,97.92
20180129,7,0,89.28
20180129,7,5,80.64
20180129,7,10,67.2
20180129,7,15,62.4
20180129,7,20,63.36
20180129,7,25,62.4
20180129,7,30,63.36
20180129,7,35,62.4
20180129,7,40,61.44
20180129,7,45,66.24
20180129,7,50,66.24
20180129,7,55,67.2
20180129,8,0,70.08
20180129,8,5,73.92
20180129,8,10,72.96
20180129,8,15,77.76
20180129,8,20,75.84
20180129,8,25,72.96
20180129,8,30,72
20180129,8,35,70.08
20180129,8,40,70.08
20180129,8,45,72
20180129,8,50,69.12
20180129,8,55,67.2
20180129,9,0,69.12
20180129,9,5,68.16
20180129,9,10,71.04
20180129,9,15,72
20180129,9,20,70.08
20180129,9,25,71.04
20180129,9,30,71.04
20180129,9,35,73.92
20180129,9,40,86.4
20180129,9,45,79.68
20180129,9,50,72.96
20180129,9,55,73.92
20180129,10,0,76.8
20180129,10,5,74.88
20180129,10,10,73.92
20180129,10,15,75.84
20180129,10,20,74.88
20180129,10,25,72.96
20180129,10,30,74.88
20180129,10,35,75.84
20180129,10,40,74.88
20180129,10,45,74.88
20180129,10,50,74.88
20180129,10,55,74.88
20180129,11,0,72
20180129,11,5,73.92
20180129,11,10,74.88
20180129,11,15,72.96
20180129,11,20,72.96
20180129,11,25,72.96
20180129,11,30,75.84
20180129,11,35,74.88
20180129,11,40,72
20180129,11,45,72
20180129,11,50,68.16
20180129,11,55,62.4
20180129,12,0,59.52
20180129,12,5,61.44
20180129,12,10,62.4
20180129,12,15,61.44
20180129,12,20,66.24
20180129,12,25,69.12
20180129,12,30,67.2
20180129,12,35,69.12
20180129,12,40,69.12
20180129,12,45,72.96
20180129,12,50,75.84
20180129,12,55,75.84
20180129,13,0,72
20180129,13,5,72.96
20180129,13,10,73.92
20180129,13,15,72.96
20180129,13,20,74.88
20180129,13,25,73.92
20180129,13,30,72
20180129,13,35,75.84
20180129,13,40,73.92
20180129,13,45,72.96
20180129,13,50,72
20180129,13,55,74.88
20180129,14,0,72.96
20180129,14,5,71.04
20180129,14,10,72
20180129,14,15,72.96
20180129,14,20,72.96
20180129,14,25,70.08
20180129,14,30,78.72
20180129,14,35,77.76
20180129,14,40,75.84
20180129,14,45,78.72
20180129,14,50,80.64
20180129,14,55,75.84
20180129,15,0,71.04
20180129,15,5,75.84
20180129,15,10,78.72
20180129,15,15,76.8
20180129,15,20,80.64
20180129,15,25,82.56
20180129,15,30,78.72
20180129,15,35,77.76
20180129,15,40,84.48
20180129,15,45,81.6
20180129,15,50,79.68
20180129,15,55,80.64
20180129,16,0,79.68
20180129,16,5,76.8
20180129,16,10,75.84
20180129,16,15,77.76
20180129,16,20,76.8
20180129,16,25,76.8
20180129,16,30,73.92
20180129,16,35,53.76
20180129,16,40,47.04
20180129,16,45,45.12
20180129,16,50,47.04
20180129,16,55,45.12
20180129,17,0,48
20180129,17,5,48
20180129,17,10,47.04
20180129,17,15,47.04
20180129,17,20,44.16
20180129,17,25,53.76
20180129,17,30,61.44
20180129,17,35,61.44
20180129,17,40,62.4
20180129,17,45,61.44
20180129,17,50,61.44
20180129,17,55,62.4
20180129,18,0,62.4
20180129,18,5,62.4
20180129,18,10,61.44
20180129,18,15,61.44
20180129,18,20,64.32
20180129,18,25,61.44
20180129,18,30,61.44
20180129,18,35,62.4
20180129,18,40,63.36
20180129,18,45,62.4
20180129,18,50,62.4
20180129,18,55,60.48
20180129,19,0,56.64
20180129,19,5,57.6
20180129,19,10,57.6
20180129,19,15,57.6
20180129,19,20,56.64
20180129,19,25,57.6
20180129,19,30,55.68
20180129,19,35,56.64
20180129,19,40,60.48
20180129,19,45,77.76
20180129,19,50,59.52
20180129,19,55,59.52
20180129,20,0,58.56
20180129,20,5,58.56
20180129,20,10,59.52
20180129,20,15,58.56
